apk,config,num_flows,total_apk_flows,time,aliasalgo,aplength,callbackanalyzer,codeelimination,cgalgo,dataflowsolver,implicit,maxcallbackspercomponent,maxcallbacksdepth,pathalgo,staticmode,taintwrapper,aliasflowins,nocallbacks,noexceptions,nothischainreduction,onesourceatatime,onecomponentatatime,pathspecificresults,enablereflection,singlejoinpointabstraction
./2-way/videoeditor.videorecorder.screenrecorder.apk,26,12,0,6061355.876,FLOWSENSITIVE,4,DEFAULT,NONE,SPARK,CONTEXTFLOWSENSITIVE,ARRAYONLY,120,50,CONTEXTINSENSITIVE,NONE,DEFAULT,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
./2-way/com.audible.application.apk,27,0,390,1664893.726,PTSBASED,5,FAST,REMOVECODE,GEOM,FLOWINSENSITIVE,ALL,150,50,SOURCESONLY,CONTEXTFLOWSENSITIVE,DEFAULTFALLBACK,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
./2-way/com.audiomack.apk,27,0,146,7243659.441,PTSBASED,5,FAST,REMOVECODE,GEOM,FLOWINSENSITIVE,ALL,150,50,SOURCESONLY,CONTEXTFLOWSENSITIVE,DEFAULTFALLBACK,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
./2-way/com.azure.authenticator.apk,27,0,33,514514.8297,PTSBASED,5,FAST,REMOVECODE,GEOM,FLOWINSENSITIVE,ALL,150,50,SOURCESONLY,CONTEXTFLOWSENSITIVE,DEFAULTFALLBACK,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
./2-way/com.bitstrips.imoji.apk,27,0,19,7304611.268,PTSBASED,5,FAST,REMOVECODE,GEOM,FLOWINSENSITIVE,ALL,150,50,SOURCESONLY,CONTEXTFLOWSENSITIVE,DEFAULTFALLBACK,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
./2-way/com.contextlogic.wish.apk,27,0,209,7263869.391,PTSBASED,5,FAST,REMOVECODE,GEOM,FLOWINSENSITIVE,ALL,150,50,SOURCESONLY,CONTEXTFLOWSENSITIVE,DEFAULTFALLBACK,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
./2-way/com.creditkarma.mobile.apk,27,0,0,7242846.208,PTSBASED,5,FAST,REMOVECODE,GEOM,FLOWINSENSITIVE,ALL,150,50,SOURCESONLY,CONTEXTFLOWSENSITIVE,DEFAULTFALLBACK,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
./2-way/com.ebay.mobile.apk,27,0,384,7308248.92,PTSBASED,5,FAST,REMOVECODE,GEOM,FLOWINSENSITIVE,ALL,150,50,SOURCESONLY,CONTEXTFLOWSENSITIVE,DEFAULTFALLBACK,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
./2-way/com.enflick.android.TextNow.apk,27,0,126,7285745.449,PTSBASED,5,FAST,REMOVECODE,GEOM,FLOWINSENSITIVE,ALL,150,50,SOURCESONLY,CONTEXTFLOWSENSITIVE,DEFAULTFALLBACK,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
./2-way/com.expedia.bookings.apk,27,0,0,7256707.798,PTSBASED,5,FAST,REMOVECODE,GEOM,FLOWINSENSITIVE,ALL,150,50,SOURCESONLY,CONTEXTFLOWSENSITIVE,DEFAULTFALLBACK,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
./2-way/com.facebook.katana.apk,27,0,95,433766.2374,PTSBASED,5,FAST,REMOVECODE,GEOM,FLOWINSENSITIVE,ALL,150,50,SOURCESONLY,CONTEXTFLOWSENSITIVE,DEFAULTFALLBACK,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
./2-way/com.facebook.orca.apk,27,0,58,573803.6446,PTSBASED,5,FAST,REMOVECODE,GEOM,FLOWINSENSITIVE,ALL,150,50,SOURCESONLY,CONTEXTFLOWSENSITIVE,DEFAULTFALLBACK,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
./2-way/com.fitbit.FitbitMobile.apk,27,0,80,7406357.996,PTSBASED,5,FAST,REMOVECODE,GEOM,FLOWINSENSITIVE,ALL,150,50,SOURCESONLY,CONTEXTFLOWSENSITIVE,DEFAULTFALLBACK,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
./2-way/com.foxsports.android.apk,27,0,95,7372419.514,PTSBASED,5,FAST,REMOVECODE,GEOM,FLOWINSENSITIVE,ALL,150,50,SOURCESONLY,CONTEXTFLOWSENSITIVE,DEFAULTFALLBACK,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
./2-way/com.google.android.apps.adm.apk,27,0,184,723390.5212,PTSBASED,5,FAST,REMOVECODE,GEOM,FLOWINSENSITIVE,ALL,150,50,SOURCESONLY,CONTEXTFLOWSENSITIVE,DEFAULTFALLBACK,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
./2-way/com.google.android.apps.classroom.apk,27,0,87,3643661.576,PTSBASED,5,FAST,REMOVECODE,GEOM,FLOWINSENSITIVE,ALL,150,50,SOURCESONLY,CONTEXTFLOWSENSITIVE,DEFAULTFALLBACK,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
./2-way/com.google.android.apps.googleassistant.apk,27,0,206,109942.6238,PTSBASED,5,FAST,REMOVECODE,GEOM,FLOWINSENSITIVE,ALL,150,50,SOURCESONLY,CONTEXTFLOWSENSITIVE,DEFAULTFALLBACK,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
./2-way/com.google.android.apps.youtube.kids.apk,27,0,211,2617749.076,PTSBASED,5,FAST,REMOVECODE,GEOM,FLOWINSENSITIVE,ALL,150,50,SOURCESONLY,CONTEXTFLOWSENSITIVE,DEFAULTFALLBACK,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
./2-way/com.google.android.apps.youtube.music.apk,27,0,0,7264070.127,PTSBASED,5,FAST,REMOVECODE,GEOM,FLOWINSENSITIVE,ALL,150,50,SOURCESONLY,CONTEXTFLOWSENSITIVE,DEFAULTFALLBACK,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
./2-way/com.google.android.play.games.apk,27,0,0,2319713.61,PTSBASED,5,FAST,REMOVECODE,GEOM,FLOWINSENSITIVE,ALL,150,50,SOURCESONLY,CONTEXTFLOWSENSITIVE,DEFAULTFALLBACK,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
./2-way/com.google.android.projection.gearhead.apk,27,0,229,1697496.771,PTSBASED,5,FAST,REMOVECODE,GEOM,FLOWINSENSITIVE,ALL,150,50,SOURCESONLY,CONTEXTFLOWSENSITIVE,DEFAULTFALLBACK,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
./2-way/com.google.android.webview.apk,27,0,85,5609262.337,PTSBASED,5,FAST,REMOVECODE,GEOM,FLOWINSENSITIVE,ALL,150,50,SOURCESONLY,CONTEXTFLOWSENSITIVE,DEFAULTFALLBACK,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
./2-way/com.hulu.plus.apk,27,0,230,7237944.984,PTSBASED,5,FAST,REMOVECODE,GEOM,FLOWINSENSITIVE,ALL,150,50,SOURCESONLY,CONTEXTFLOWSENSITIVE,DEFAULTFALLBACK,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
./2-way/com.instagram.android.apk,27,0,143,7262846.092,PTSBASED,5,FAST,REMOVECODE,GEOM,FLOWINSENSITIVE,ALL,150,50,SOURCESONLY,CONTEXTFLOWSENSITIVE,DEFAULTFALLBACK,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
./2-way/com.intuit.turbo.apk,27,0,95,7284956.127,PTSBASED,5,FAST,REMOVECODE,GEOM,FLOWINSENSITIVE,ALL,150,50,SOURCESONLY,CONTEXTFLOWSENSITIVE,DEFAULTFALLBACK,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
./2-way/com.intuit.turbotax.mobile.apk,27,0,10,7366126.551,PTSBASED,5,FAST,REMOVECODE,GEOM,FLOWINSENSITIVE,ALL,150,50,SOURCESONLY,CONTEXTFLOWSENSITIVE,DEFAULTFALLBACK,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
./2-way/com.mcdonalds.app.apk,27,0,241,7354468.351,PTSBASED,5,FAST,REMOVECODE,GEOM,FLOWINSENSITIVE,ALL,150,50,SOURCESONLY,CONTEXTFLOWSENSITIVE,DEFAULTFALLBACK,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
./2-way/com.mercariapp.mercari.apk,27,0,139,7240788.624,PTSBASED,5,FAST,REMOVECODE,GEOM,FLOWINSENSITIVE,ALL,150,50,SOURCESONLY,CONTEXTFLOWSENSITIVE,DEFAULTFALLBACK,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
./2-way/com.microsoft.appmanager.apk,27,0,30,7282280.456,PTSBASED,5,FAST,REMOVECODE,GEOM,FLOWINSENSITIVE,ALL,150,50,SOURCESONLY,CONTEXTFLOWSENSITIVE,DEFAULTFALLBACK,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
./2-way/com.microsoft.office.outlook.apk,27,0,34,7406181.578,PTSBASED,5,FAST,REMOVECODE,GEOM,FLOWINSENSITIVE,ALL,150,50,SOURCESONLY,CONTEXTFLOWSENSITIVE,DEFAULTFALLBACK,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
./2-way/com.netflix.mediaclient.apk,27,0,81,302734.2703,PTSBASED,5,FAST,REMOVECODE,GEOM,FLOWINSENSITIVE,ALL,150,50,SOURCESONLY,CONTEXTFLOWSENSITIVE,DEFAULTFALLBACK,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
./2-way/com.particlenews.newsbreak.apk,27,0,126,7232630.86,PTSBASED,5,FAST,REMOVECODE,GEOM,FLOWINSENSITIVE,ALL,150,50,SOURCESONLY,CONTEXTFLOWSENSITIVE,DEFAULTFALLBACK,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
./2-way/com.paypal.android.p2pmobile.apk,27,0,274,7295476.11,PTSBASED,5,FAST,REMOVECODE,GEOM,FLOWINSENSITIVE,ALL,150,50,SOURCESONLY,CONTEXTFLOWSENSITIVE,DEFAULTFALLBACK,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
./2-way/com.pinterest.apk,27,0,124,7284467.858,PTSBASED,5,FAST,REMOVECODE,GEOM,FLOWINSENSITIVE,ALL,150,50,SOURCESONLY,CONTEXTFLOWSENSITIVE,DEFAULTFALLBACK,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
./2-way/com.remind101.apk,27,0,11,7291045.903,PTSBASED,5,FAST,REMOVECODE,GEOM,FLOWINSENSITIVE,ALL,150,50,SOURCESONLY,CONTEXTFLOWSENSITIVE,DEFAULTFALLBACK,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
./2-way/com.roku.remote.apk,27,0,118,7272246.625,PTSBASED,5,FAST,REMOVECODE,GEOM,FLOWINSENSITIVE,ALL,150,50,SOURCESONLY,CONTEXTFLOWSENSITIVE,DEFAULTFALLBACK,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
./2-way/com.shopify.arrive.apk,27,0,87,4558160.152,PTSBASED,5,FAST,REMOVECODE,GEOM,FLOWINSENSITIVE,ALL,150,50,SOURCESONLY,CONTEXTFLOWSENSITIVE,DEFAULTFALLBACK,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
./2-way/com.snapchat.android.apk,27,0,134,7325889.068,PTSBASED,5,FAST,REMOVECODE,GEOM,FLOWINSENSITIVE,ALL,150,50,SOURCESONLY,CONTEXTFLOWSENSITIVE,DEFAULTFALLBACK,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
./2-way/com.squareup.cash.apk,27,0,104,7247533.184,PTSBASED,5,FAST,REMOVECODE,GEOM,FLOWINSENSITIVE,ALL,150,50,SOURCESONLY,CONTEXTFLOWSENSITIVE,DEFAULTFALLBACK,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
./2-way/com.subway.mobile.subwayapp03.apk,27,0,162,7285829.072,PTSBASED,5,FAST,REMOVECODE,GEOM,FLOWINSENSITIVE,ALL,150,50,SOURCESONLY,CONTEXTFLOWSENSITIVE,DEFAULTFALLBACK,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
./2-way/com.tubitv.apk,27,0,70,7249633.468,PTSBASED,5,FAST,REMOVECODE,GEOM,FLOWINSENSITIVE,ALL,150,50,SOURCESONLY,CONTEXTFLOWSENSITIVE,DEFAULTFALLBACK,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
./2-way/com.twitter.android.apk,27,0,154,7292461.409,PTSBASED,5,FAST,REMOVECODE,GEOM,FLOWINSENSITIVE,ALL,150,50,SOURCESONLY,CONTEXTFLOWSENSITIVE,DEFAULTFALLBACK,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
./2-way/com.ubercab.apk,27,0,188,7364627.283,PTSBASED,5,FAST,REMOVECODE,GEOM,FLOWINSENSITIVE,ALL,150,50,SOURCESONLY,CONTEXTFLOWSENSITIVE,DEFAULTFALLBACK,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
./2-way/com.venmo.apk,27,0,90,7299138.126,PTSBASED,5,FAST,REMOVECODE,GEOM,FLOWINSENSITIVE,ALL,150,50,SOURCESONLY,CONTEXTFLOWSENSITIVE,DEFAULTFALLBACK,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
./2-way/com.whatsapp.apk,27,0,0,7268325.557,PTSBASED,5,FAST,REMOVECODE,GEOM,FLOWINSENSITIVE,ALL,150,50,SOURCESONLY,CONTEXTFLOWSENSITIVE,DEFAULTFALLBACK,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
./2-way/com.yelp.android.apk,27,0,219,7317239.121,PTSBASED,5,FAST,REMOVECODE,GEOM,FLOWINSENSITIVE,ALL,150,50,SOURCESONLY,CONTEXTFLOWSENSITIVE,DEFAULTFALLBACK,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
./2-way/gov.irs.apk,27,0,75,7235547.657,PTSBASED,5,FAST,REMOVECODE,GEOM,FLOWINSENSITIVE,ALL,150,50,SOURCESONLY,CONTEXTFLOWSENSITIVE,DEFAULTFALLBACK,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
./2-way/me.lyft.android.apk,27,0,253,7278959.722,PTSBASED,5,FAST,REMOVECODE,GEOM,FLOWINSENSITIVE,ALL,150,50,SOURCESONLY,CONTEXTFLOWSENSITIVE,DEFAULTFALLBACK,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
./2-way/tv.pluto.android.apk,27,0,157,7247284.768,PTSBASED,5,FAST,REMOVECODE,GEOM,FLOWINSENSITIVE,ALL,150,50,SOURCESONLY,CONTEXTFLOWSENSITIVE,DEFAULTFALLBACK,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
./2-way/tv.twitch.android.app.apk,27,0,84,6501641.752,PTSBASED,5,FAST,REMOVECODE,GEOM,FLOWINSENSITIVE,ALL,150,50,SOURCESONLY,CONTEXTFLOWSENSITIVE,DEFAULTFALLBACK,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
./2-way/videoeditor.videorecorder.screenrecorder.apk,27,0,0,7244943.479,PTSBASED,5,FAST,REMOVECODE,GEOM,FLOWINSENSITIVE,ALL,150,50,SOURCESONLY,CONTEXTFLOWSENSITIVE,DEFAULTFALLBACK,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
./2-way/com.audible.application.apk,28,175,390,4196229.671,NONE,7,FAST,REMOVECODE,AUTO,FLOWINSENSITIVE,ARRAYONLY,200,50,CONTEXTSENSITIVE,NONE,EASY,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
./2-way/com.audiomack.apk,28,9,146,1639474.619,NONE,7,FAST,REMOVECODE,AUTO,FLOWINSENSITIVE,ARRAYONLY,200,50,CONTEXTSENSITIVE,NONE,EASY,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
./2-way/com.azure.authenticator.apk,28,49,33,2635623.556,NONE,7,FAST,REMOVECODE,AUTO,FLOWINSENSITIVE,ARRAYONLY,200,50,CONTEXTSENSITIVE,NONE,EASY,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
./2-way/com.bitstrips.imoji.apk,28,0,25,1233383.965,NONE,7,FAST,REMOVECODE,AUTO,FLOWINSENSITIVE,ARRAYONLY,200,50,CONTEXTSENSITIVE,NONE,EASY,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
./2-way/com.contextlogic.wish.apk,28,9,209,3343234.813,NONE,7,FAST,REMOVECODE,AUTO,FLOWINSENSITIVE,ARRAYONLY,200,50,CONTEXTSENSITIVE,NONE,EASY,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
./2-way/com.creditkarma.mobile.apk,28,6,36,3698837.608,NONE,7,FAST,REMOVECODE,AUTO,FLOWINSENSITIVE,ARRAYONLY,200,50,CONTEXTSENSITIVE,NONE,EASY,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
./2-way/com.ebay.mobile.apk,28,1,369,1516655.786,NONE,7,FAST,REMOVECODE,AUTO,FLOWINSENSITIVE,ARRAYONLY,200,50,CONTEXTSENSITIVE,NONE,EASY,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
./2-way/com.enflick.android.TextNow.apk,28,7,124,1528072.077,NONE,7,FAST,REMOVECODE,AUTO,FLOWINSENSITIVE,ARRAYONLY,200,50,CONTEXTSENSITIVE,NONE,EASY,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
./2-way/com.expedia.bookings.apk,28,0,11,972092.8896,NONE,7,FAST,REMOVECODE,AUTO,FLOWINSENSITIVE,ARRAYONLY,200,50,CONTEXTSENSITIVE,NONE,EASY,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
./2-way/com.facebook.katana.apk,28,0,118,458143.8726,NONE,7,FAST,REMOVECODE,AUTO,FLOWINSENSITIVE,ARRAYONLY,200,50,CONTEXTSENSITIVE,NONE,EASY,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
./2-way/com.facebook.orca.apk,28,0,94,423149.9168,NONE,7,FAST,REMOVECODE,AUTO,FLOWINSENSITIVE,ARRAYONLY,200,50,CONTEXTSENSITIVE,NONE,EASY,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
./2-way/com.fitbit.FitbitMobile.apk,28,36,64,2241390.677,NONE,7,FAST,REMOVECODE,AUTO,FLOWINSENSITIVE,ARRAYONLY,200,50,CONTEXTSENSITIVE,NONE,EASY,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
./2-way/com.foxsports.android.apk,28,15,131,1279658.768,NONE,7,FAST,REMOVECODE,AUTO,FLOWINSENSITIVE,ARRAYONLY,200,50,CONTEXTSENSITIVE,NONE,EASY,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
./2-way/com.google.android.apps.adm.apk,28,0,173,576090.9052,NONE,7,FAST,REMOVECODE,AUTO,FLOWINSENSITIVE,ARRAYONLY,200,50,CONTEXTSENSITIVE,NONE,EASY,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
./2-way/com.google.android.apps.classroom.apk,28,2,87,1372548.039,NONE,7,FAST,REMOVECODE,AUTO,FLOWINSENSITIVE,ARRAYONLY,200,50,CONTEXTSENSITIVE,NONE,EASY,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
./2-way/com.google.android.apps.googleassistant.apk,28,0,175,88450.37565,NONE,7,FAST,REMOVECODE,AUTO,FLOWINSENSITIVE,ARRAYONLY,200,50,CONTEXTSENSITIVE,NONE,EASY,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
./2-way/com.google.android.apps.youtube.kids.apk,28,0,168,1784433.801,NONE,7,FAST,REMOVECODE,AUTO,FLOWINSENSITIVE,ARRAYONLY,200,50,CONTEXTSENSITIVE,NONE,EASY,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
./2-way/com.google.android.apps.youtube.music.apk,28,11,6,3451624.154,NONE,7,FAST,REMOVECODE,AUTO,FLOWINSENSITIVE,ARRAYONLY,200,50,CONTEXTSENSITIVE,NONE,EASY,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
./2-way/com.google.android.play.games.apk,28,2,1,1292014.31,NONE,7,FAST,REMOVECODE,AUTO,FLOWINSENSITIVE,ARRAYONLY,200,50,CONTEXTSENSITIVE,NONE,EASY,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
./2-way/com.google.android.projection.gearhead.apk,28,25,245,1390161.88,NONE,7,FAST,REMOVECODE,AUTO,FLOWINSENSITIVE,ARRAYONLY,200,50,CONTEXTSENSITIVE,NONE,EASY,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
./2-way/com.google.android.webview.apk,28,0,85,722343.7644,NONE,7,FAST,REMOVECODE,AUTO,FLOWINSENSITIVE,ARRAYONLY,200,50,CONTEXTSENSITIVE,NONE,EASY,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
./2-way/com.hulu.plus.apk,28,36,216,3796646.622,NONE,7,FAST,REMOVECODE,AUTO,FLOWINSENSITIVE,ARRAYONLY,200,50,CONTEXTSENSITIVE,NONE,EASY,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
./2-way/com.instagram.android.apk,28,26,143,3623687.491,NONE,7,FAST,REMOVECODE,AUTO,FLOWINSENSITIVE,ARRAYONLY,200,50,CONTEXTSENSITIVE,NONE,EASY,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
./2-way/com.intuit.turbo.apk,28,10,114,1493912.451,NONE,7,FAST,REMOVECODE,AUTO,FLOWINSENSITIVE,ARRAYONLY,200,50,CONTEXTSENSITIVE,NONE,EASY,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
./2-way/com.intuit.turbotax.mobile.apk,28,0,10,1565823.132,NONE,7,FAST,REMOVECODE,AUTO,FLOWINSENSITIVE,ARRAYONLY,200,50,CONTEXTSENSITIVE,NONE,EASY,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
./2-way/com.mcdonalds.app.apk,28,36,232,1988564.266,NONE,7,FAST,REMOVECODE,AUTO,FLOWINSENSITIVE,ARRAYONLY,200,50,CONTEXTSENSITIVE,NONE,EASY,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
./2-way/com.mercariapp.mercari.apk,28,11,139,1139580.82,NONE,7,FAST,REMOVECODE,AUTO,FLOWINSENSITIVE,ARRAYONLY,200,50,CONTEXTSENSITIVE,NONE,EASY,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
./2-way/com.microsoft.appmanager.apk,28,0,24,1870784.723,NONE,7,FAST,REMOVECODE,AUTO,FLOWINSENSITIVE,ARRAYONLY,200,50,CONTEXTSENSITIVE,NONE,EASY,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
./2-way/com.microsoft.office.outlook.apk,28,0,27,1651819.276,NONE,7,FAST,REMOVECODE,AUTO,FLOWINSENSITIVE,ARRAYONLY,200,50,CONTEXTSENSITIVE,NONE,EASY,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
./2-way/com.netflix.mediaclient.apk,28,0,81,1474821.684,NONE,7,FAST,REMOVECODE,AUTO,FLOWINSENSITIVE,ARRAYONLY,200,50,CONTEXTSENSITIVE,NONE,EASY,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
./2-way/com.particlenews.newsbreak.apk,28,35,90,1672115.022,NONE,7,FAST,REMOVECODE,AUTO,FLOWINSENSITIVE,ARRAYONLY,200,50,CONTEXTSENSITIVE,NONE,EASY,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
./2-way/com.paypal.android.p2pmobile.apk,28,2,274,2154440.142,NONE,7,FAST,REMOVECODE,AUTO,FLOWINSENSITIVE,ARRAYONLY,200,50,CONTEXTSENSITIVE,NONE,EASY,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
./2-way/com.pinterest.apk,28,42,124,3616562.608,NONE,7,FAST,REMOVECODE,AUTO,FLOWINSENSITIVE,ARRAYONLY,200,50,CONTEXTSENSITIVE,NONE,EASY,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
./2-way/com.remind101.apk,28,4,0,1850908.956,NONE,7,FAST,REMOVECODE,AUTO,FLOWINSENSITIVE,ARRAYONLY,200,50,CONTEXTSENSITIVE,NONE,EASY,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
./2-way/com.roku.remote.apk,28,0,93,1617810.927,NONE,7,FAST,REMOVECODE,AUTO,FLOWINSENSITIVE,ARRAYONLY,200,50,CONTEXTSENSITIVE,NONE,EASY,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
./2-way/com.shopify.arrive.apk,28,0,54,1379777.682,NONE,7,FAST,REMOVECODE,AUTO,FLOWINSENSITIVE,ARRAYONLY,200,50,CONTEXTSENSITIVE,NONE,EASY,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
./2-way/com.snapchat.android.apk,28,0,124,1249172.022,NONE,7,FAST,REMOVECODE,AUTO,FLOWINSENSITIVE,ARRAYONLY,200,50,CONTEXTSENSITIVE,NONE,EASY,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
